id,correct,date,naive_date_confidence,total,naive_total_confidence,text
542,True,2016-12-27 13:04:37,0.6836000000000001,6.11,0.6675666666666668,"city
CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02-38-62-06-88
DESCRIPTION QTE MONTANT
*200G  CAROTTE RAPE BI 1.60€
*280G  AIGUILLET POULE 4.05€
*F POMME ROYAL GALA 0.45€
0.182kg x 2.50€/kg
3 ARTICLE(S) TOTAL A PAYER 6.11€
ESPECES EUR 10.11€
Votre Monnaie -4.00€
Carte : 9135720000225515349
0001 005 000121 27/12/2016 13:04:37
MERCI DE VOTRE VISITE
A BIENTOT
"
543,True,2017-03-24 12:54:48,0.6839999999999999,7.32,0.6675666666666668,"city
CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02-38-62-06-88
DESCRIPTION QTE MONTANT
*200G  CAROTTE RAPE BI 1.60€
*808 CHOC NOIR 80% 1.08€
*F POMME ROUGE 0.46€
0.182kg x 2.50€/kg
*SAUMON OSEILLE/RIZ 4.18€
4 ARTICLE(S) TOTAL A PAYER 7.32€
ESPECES EUR 10.32€
Votre Monnaie -3.00€
Carte : 9135720000225515349
0001 005 000120 24/03/2017 12:54:48
MERCI DE VOTRE VISITE
A BIENTOT
"
545,True,2017-01-09 12:56:22,0.6795666666666667,6.7,0.6676,"city
CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02-38-62-06-88
DESCRIPTION QTE MONTANT
*200G CAROTTE RAPE BI 1.60€
*80G CHOC NOIR 80% 1.08€
*F POMME ROYAL GALA 0.37€
0.176kg x 2.10€/kg
*POULET CHAMP NOIR 3.65€
4 ARTICLE(S) TOTAL A PAYER 6.70€
ESPECES EUR 10.00€
Votre Monnaie -3.30€
Carte : 9135720000225515349
0001 005 000105 09/01/2017 12:56:22
MERCI DE VOTRE VISITE
A BIENTOT
"
548,True,2017-03-13 13:02:40,0.6936,1.08,0.6681,"city
CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02-38-62-06-88
DESCRIPTION QTE MONTANT
*800 CHOC NOIR 80% 1.08€
1 ARÎICLE(S) TOTAL A PAYER 1.08€
ESPECES EUR 10.00€
Votre Monnaie -8.92€
0007 004 000268 13/03/2017 13:02:40
MERCI DE VOTRE VISITE
A BIENTOT
"
549,True,2017-03-16 12:15:46,0.6932,6.51,0.6679333333333333,"CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02-38-62-06-88
DESCRIPTION QTE MONTANT
*200G  CAROTTE RAPE BI 1.60€
*300G  CHILI CON CARNE 3.37€
*80G CHOC NOIR 80% 1.06€
*F POMME ROYAL GALA 0.46€
0.172kg x 2.70€/kg
4 ARTICLE(S) TOTAL A PAYER 6.51€
ESPECES EUR 10.00€
Votre Monnaie -3.49€
0001 005 000074 16/03/2017 12:15:46
MERCI DE VOTRE VISITE
A BIENTOT
"
550,True,2017-03-09 12:35:48,0.6809333333333334,9.67,0.6675666666666668,"city
CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02-38-62-06-88
DESCRIPTION QTE MONTANT
*250G ABRICOT MOELLEU 3.91€
*300G  CHILI CON CARNE 3.37€
*300G  SAL.CONCOMBRE F 2.39€
3 ARTICLE(S) TOTAL A PAYER 9.67€
ESPECES EUR 20.00€
Votre Monnaie -10.33€
Carte : 9135720000225515349
0001 005 000093 09/03/2017 12:35:48
MERCI DE VOTRE VISITE
A BIENTOT
"
554,True,2017-03-03 12:43:24,0.6806666666666666,6.77,0.6676333333333333,"city
CARREFOUR CITY ORLEANS
1, RUE DU GRENIER A SEL
45000 ORLEANS
Tel : 02 38 62 06 88
DESCRIPTION QTE MONTANT
200G  CAROTTE RAPE BI 1.60€
250GR TOMATES CERISE 0.99€
SAUMON OSEILLE/RIZ 4.18€
3 ARTICLE(S) TOTAL A PAYER 6.77€
ESPECES EUR 7.77€
Votre Monnaie -1.00€
Carte : 9135720000225515349
0001 005 000144 03/03/2017 12:43:24
MERCI DE VOTRE VISITE
A BIENTOT
"
559,True,2017-07-15 11:02:31,0.6896,5.8,0.6681666666666666,"city
CRF-CITY LA ROCHELLE/CRD
3/5 RUE DE CORDOUAN
17000 LA ROCHELLE
Tel : 05.46.41.42.00
DESCRIPTION QTE MONTANT
*1L LT EC MATIN LEG 2x 1.76 3.52€
*PET 6X1.5L EAU SCE 2x 1.14 2.28€
4 ARTICLE(S) TOTAL A PAYER 5.80€
CB EMV SANS CONTACT EUR 5.80€
0004 002 000022 15/07/2017 11:02:31
A BIENTOT
"
562,True,2017-06-20 18:48:49,0.7068333333333334,2.14,0.6681333333333334,"city
CRF-CITY LA ROCHELLE/CRD
3/5 RUE DE CORDOUAN
17000 LA ROCHELLE
Tel : 05.46.41.42.00
DESCRIPTION QTE MONTANT
*BAGUETTE BLANCHE 1.00€
*PET 6X1.5L EAU SCE C 1.14€
2 ARTICLE(S) TOTAL A PAYER 2.14€
CB EMV SANS CONTACT EUR 2.14€
0002 003 000491 20/06/2017 18:48:49
A BIENTOT
"
564,True,2017-06-19 18:26:50,0.6880333333333333,1.78,0.668,"market
VAUVERT
Tel : 04 66 88 98 98
Lundi au Samedi de 8H30 à 19H30
Dimanche 9HOO à 12H30
Bienvenue chez Carrefour Market
???CRIPTION OTE MONTANT
400G  CROISSANTS CR 1.78€
TOTAL ALIMENTAIRE 1.78€
1 ARTICLE(S) TOTAL A PAYER 1.78€
ESPECE EUR 2.00€
Votre Monnaie -0.22€
0103 001 000316 19/06/2017 18:26:50
TOUTE L\'EQUIPE DE MARKET
VOUS REMERCIE DE VOTRE VISITE
"
569,True,2017-02-15 18:59:19,0.6858000000000001,0.5,0.6679333333333333,"market
VAUVERT
Tel : 04 66 88 98 98
Lundi au Samedi de 8H30 à 19H30
Dimanche 9HOO à 12H30
Bienvenue chez Carrefour Market
DESCRIPTION QTE MONTANT
*DEJEUNETTEX1 0.50€
1.2500 x 0.40€
TOTAL ALIMENTAIRE 0.50€
1 ARTICLE(S) TOTAL A PAYER 0.50€
ESPECES EUR 5.00€
Votre Monnaie -4.50€
0121 005 000082 15/02/2017 18:59:19
TOUTE L\'EQUIPE DE MARKET
VOUS REMERCIE DE VOTRE VISITE
"
570,True,2017-02-17 18:25:33,0.6753333333333333,13.82,0.6672666666666667,"market
VAUVERT
Tel : 04 66 88 98 98
Lundi au Samedi de 8H30 à 19H30
Dimanche 9HOO à 12H30
Bienvenue chez Carrefour Market
DESCRIPTION QTE MONTANT
*2KG ORANGE A JUS 3.29€
*AIGUILL.POULET X2 2.66€
*BAGUETTE 250 0.55€
*BTE 6X50CL LAIT UH 3.90€
*PET 2L TROPICANA 3.42€
TOTAL ALIMENTAIRE 13.82€
5 ARTICLE(S) TOTAL A PAYER 13.82€
TITRES RESTAURANT EUR 8.80€
Référence 0319408363000880243
ESPECES EUR 10.00€
Votre Monnaie -4.98€
Carte : 9135720000502559663
(*) Articles Eligibles aux TR 13.82€
0103 001 000344 17/02/2017 18:25:33
TOUTE L’EQUIPE DE MARKET
VOUS REMERCIE DE VOTRE VISITE
Bravo vous avez cumule 1.0
Vignette(s) par operation"
571,True,2017-02-18 12:12:12,0.6740666666666667,13.3,0.6673,"market
VAUVERT
Tel : 04 66 88 98 98
Lundi au Samedi de 8H30 à 19H30
Dimanche 9H00 à 12H30
Bienvenue chez Carrefour Market
DESCRIPTION QTE MONTANT
400G CROISSANTS CR 1.78€
*4TR ROTI PORC CUIT 3.09€
6X OEUFS PPA FQC 1.77€
FILTRES N? 4/80D 0.90€
*LEERDAMMER MAXI 4.30€
*M0USSE FOREST.CRF 1.45€
TOTAL ALIMENTAIRE 13.30€
6 ARTICLE(S) TOTAL A PAYER 13.30€
TITRES RESTAURANT EUR 8.80€
Réference 0319408398700880206
ESPECES EUR 5.00€
Votre Monnaie -0.50€
Carte : 9135720000502559663
(*) Articles Eligibles aux TR 8.85€
0101 007 000091 18/02/2017 12:12:12
TOUTE L\'EQUIPE DE MARKET
VOUS REMERCIE DE VOTRE VISITE
Bravo vous avez cumule 1.0
Vignette(s) par operation
"
574,True,2017-01-29 12:23:14,0.6812666666666667,9.36,0.6675,"market
VAUVERT
Tel : 04 66 88 98 98
Lundi au Samedi de 8H30 à 19H30
Dimanche 9H00 à 12H30
Bienvenue chez Carrefour Market
DESCRIPTION QTE MONTANT
*BAGUETTE 250 0.55€
TOTAL ALIMENTAIRE 0.55€
25X DEC0L0R STOP 5.05€
750ML JAVEL WC NET 1.60€
BLOC ENERGY OCEAN 2.16€
TOTAL BEAUTE / SANTE / HYGIENE 8.81€
4 ARTICLE(S) TOTAL A PAYER 9.36€
ESPECES EUR 10.00€
Votre Monnaie -0.64€
Carte : 9135720000502559663
0101 005 000106 29/01/2017 12:23:14
TOUTE L\'EQUIPE DE MARKET
VOUS REMERCIE DE VOTRE VISITE
"
576,True,2017-01-30 18:57:43,0.6946,7.67,0.6677,"market
VAUVERT
Tel : 04 66 88 98 98
Lundi au Samedi de 8H30 à 19H30
Dimanche 9H00 à 12H30
Bienvenue chez Carrefour Market
DESCRIPTION QTE MONTANT
85G NOODLES SAVEUR 0.43€
REMISE -0.18€
85G NOODLES SAVEUR 0.43€
*PET 2L TROPICANA 3.42€
TOTAL ALIMENTAIRE 4.10€
6RLX PH XXL BLC AQ 3.57€
TOTAL BEAUTE / SANTE / HYGIENE 3.57€
Sous-TOTAL 7.67€
4 ARTICLE(S) TOTAL AVANT REMISES 7.85€
TOTAL REMISES IMMEDIATES -0.18€
TOTAL DES AVANTAGES DU JOUR -0.18€
4 ARTICLE(S) TOTAL A PAYER 7.67€
ESPECES EUR 20.00€
Votre Monnaie -12.33€
0113 009 000244 30/01/2017 18:57:43
TOUTE L\'EQUIPE DE MARKET
VOUS REMERCIE DE VOTRE VISITE
"
585,True,2017-06-21 20:48:17,0.6982666666666666,6.39,0.6681333333333334,"SARL MONTER DISTRIBUTION
9 PLACE CDT MOTTE ROUGE
17000 LA ROCHELLE
Tel : 05.46.41.77.00
DESCRIPTION QTE MONTANT
*180G  COOKIES MOIS. 3.69€
*SDW LE MEGA BUN TE 2.70€
2 ARTICLE(S) TOTAL A PAYER 6.39€
CB EMV SANS CONTACT EUR 6.39€
0007 003 000585 21/06/2017 20:48:17
CARREFOUR CITY VOUS REMERCIE
"
586,True,2017-04-24 19:09:26,0.7393666666666667,6.34,0.6681333333333334,"city
CRF-CITY LA ROCHELLE
37 BIS AVENUE JEAN GUITON
17000 LA ROCHELLE
Tel : 05.46.27.67.68
DESCRIPTION QTE MONTANT
*BRK 1L PJ PRUNEAU 2.84€
*POMELO BIO X2 3.50€
2 ARTICLE(S) TOTAL A PAYER 6.34€
ESPECES EUR 6.50€
Votre Monnaie -0.16€
0001 001 000078 24/04/2017 19:09:26
MERCI DE VOTRE VISITE
A BIENTOT
"
587,True,2017-05-04 20:30:32,0.7063999999999999,11.27,0.6681333333333334,"City
CRF-CITY LA ROCHELLE
37 BIS AVENUE JEAN GUITON
17000 LA ROCHELLE
Tel : 05.46.27.67.68
DESCRIPTION QTE MONTANT
*75CL HUILE OMEGA BIO 6.50€
*AVOCAT GROS 1.80€
*CUISSON 15M 2.07€
*POMELO ROSE 0.90€
4 ARTICLE(S) TOTAL A PAYER 11.27€
CARTE BANCAIRE EMV EUR 11.27€
0008 003 000560 04/05/2017 20:30:32
MERCI DE VOTRE VISITE
A BIENTOT
"
588,True,2017-06-21 20:48:06,0.6900333333333333,0.65,0.6680666666666666,"city
SARL MONTER DISTRIBUTION
9 PLACE CDT MOTTE ROUGE
17000 LA ROCHELLE
Tel : 05.46.41.77.00
DESCRIPTION QTE MONTANT
*PET 50 CL EVIAN 0.65€
1 ARTICLE(S) TOTAL A PAYER 0.65€
ESPECES EUR 10.00€
Votre Monnaie -9.35€
0002 001 000212 21/06/2017 20:48:06
CARREFOUR CITY VOUS REMERCIE"
589,True,2017-05-27 21:27:16,0.6930666666666666,21.82,0.6679,"city
SARL MONTER DISTRIBUTION
9 PLACE CDT MOTTE ROUGE
17000 LA ROCHELLE
Tel : 05.46.41.77.00
DESCRIPTION QTE MONTANT
*6X2 KINDER BUENO 4.10€
*ABRICOT GROS 1.18€
0.245kg x 4.80€/kg
*APERIVRAIS PROVENC 2.12€
*BIER.BLOND.NOR.RDF 4.26€
*BON AP BOULE COMPL 2.06€
*DES GOUDA CUMIN 1.78€
*MINIZZA BELIN 1.16€
*NOIX CAJOU S/SEL 2.26€
*PESTO VERT 190G 1.91€
*TOMATE CERISE BQ 250 0.99€
10 ARTICLE(S) TOTAL A PAYER 21.82€
CARTE BANCAIRE EMV EUR 21.82€
0006 001 000423 27/05/2017 21:27:16
CARREFOUR CITY VOUS REMERCIE
"
591,True,2017-06-23 17:39:49,0.6744666666666667,90.94,0.6672,"Carrefour
market
PONT L ABBE D ARNOULT
Tel : 05.46.97.00.88
Lundi au Jeudi de 8h30 à 12h30
15h00 à 19h30
Vendredi et Samedi de 08h30 à 19h30
Dimanche de 09h00 à 12h15
DESCRIPTION QTE MONTANT
2X336G X48D0S N6 2x 10.00 20.00€
REMISE -8.00€
1L VINAIG.ALC.CRIS 3x 0.35 1.05€
2KG STERILISE FRIS 3.95€
*2X YRT BREBIS NAT. 1.25€
300G NX CAJOU GRIL 3.77€
360G CONF.FRAISE 1.94€
360G CONF.ORANGE 2.04€
4 COUPEL.POMME BIO 1.49€
*600G HARICOT VRT 1.15€
*6X1.5L EAU SOURCE 3x 1.62 4.86€
75 BDX RGE B.LESML 4.09€
75 GRAVES RG CH.DE 4.95€
75C0ST NIME RG ML 3.99€
80G CHOC NOIR 80% 2x 1.00 2.00€
*Buche de chèvre 3.73€
*COMTE EXT.V.RESERV 4.41€
DANETTE NOIR EXTRA 1.00€
*EMMENTAL RAPE 100G 0.91€
EXC.NOIR 85% LINDT 1.58€
*GAZPACHO ORIGINAL 3.82€
*GIR.LIME 500G IMP 2.00€
*GOUDA JEUNE 1.68€
*LARDONS NATURE BIO 4.48€
MIEL POITOU CHAREN 7.89€
*P0EL.CHAMPETR.600G 2.40€
*ST NECTAIRE LAITIE 1.60€
*TR0PICANA PREM OR. 3x 2.46 7.38€
REMISE -2.46€
*YRT NATURE BIO 1.99€
TOTAL ALIMENTAIRE 90.94€
36 ARTICLE(S) TOTAL AVANT REMISES 101.40€
TOTAL REMISES IMMEDIATES -10.46€
TOTAL DES AVANTAGES DU JOUR -10.46€
36 ARTICLE(S) TOTAL A PAYER 90.94€
CARTE BANCAIRE EMV EUR 90.94€
Carte : 9135720000101018962
Taux TVA. Hors Taxe
6> 5.50 4.40 80.02
7>20.00 2.84 14.14
Totaux: 7.24 94.16
0125 005 000265 23/06/2017 17:39:49
Carrefour Market PONT L’ABBE
Vous remercie de votre visite
1 CARTE DU JEU FETE DES CLIENTS
et 9.0 VIGNETTE(S) GRACE A VOS
ACHATS"
594,True,2017-04-26 18:11:09,0.6833,4.3,0.6676333333333333,"express
CRF EXP ORLEANS BOURGOGNE
294 RUE DE BOURGOGNE
45000 ORLEANS
Tel : 02.38.84.02.26
DESCRIPTION QTE MONTANT
*CREM FRAICHE EPAIS 0.79€
*JBN PARIS CRF 4TR. 2.01€
*PAIN COMPLET 0% P 1.50€
3 ARTICLE(S) TOTAL A PAYER 4.30€
CARTE BANCAIRE EMV EUR 4.30€
Si vous avez souscrit au programme
fidélité Carrefour, vous cumulez
0.14€ sur votre compte fidélité.
Carte : 9135720000225515349
Détails:
5% produits Carrefou 0.14€
0007 001 000540 26/04/2017 18:11:09
MERCI DE VOTRE VISITE
A BIENTÔT
"
595,True,2017-01-13 15:47:30,0.6940333333333334,9.47,0.6678666666666667,"contact
CONTACT LA ROCHELLE
170 AV EMILE NORMANDIN
17000 LA ROCHELLE
Tel : 05.46.07.74.44
DESCRIPTION QTE MONTANT
*1L LT 1/2EC LACTEL 0.86€
*BANANE 2.05€
1.050kg x 1.95€/kg
*CHAMPIGNON BQ 250G 0.99€
*HARICO.VER.BONDUEL 1.14€
*PET IL PJ MULTIFRU 1.93€
*TOMATE RONDE FILET 1 2.50€
6 ARTICLE(S) TOTAL A PAYER 9.47€
CARTE BANCAIRE EMV EUR 9.47€
Si vous aviez la carte fidélité,
vous auriez cumulé 0.10€ sur
votre compte fidélité Carrefour.
Détails:
5% produits Carrefou 0.10€
0001 001 000225 13/01/2017 15:47:30
LUNDI-SAMEDI : 08h-21h
DIMANCHE : Dès 9h...
"
599,True,2017-06-08 21:09:21,0.6976666666666667,3.87,0.6686000000000001,"city
CRF CITY PARIS NIEPCE
17 rue de niepce
75014 Paris
Tel :
DESCRIPTION QTE MONTANT
*C0UNTRY CRISP NOIX 3.87€
1 ARTICLE(S) TOTAL A PAYER 3.87€
CARTE BANCAIRE EMV EUR 3.87€
0005 001 000235 08/06/2017 21:09:21
livraison gratuite a partir de 50€
Dans le quartier
ouverture dimanche de 9h a 21h
merci de votre visite a bientôt
"
603,True,2017-07-15 12:10:25,0.6870666666666667,6.92,0.5016666666666667,"Earl Le Rouge Gorge
16 Rue de I hotel de ville
17290 Ballon
06 66 35 69 29
06 28 37 91 04
Vendeur: Vendeur 5 Numéro de ticket: 6803394
Heure: 15-07-2017 12:10:25 Balance: 68
Nom d’article
kg(pcs) €/kg(pcs) €
Article divers
1,200 kg 3,00 3,60 A
Article divers
0.505 kg 3,00 1,52 A
Article divers
1pcs 1.00 1.00 A
Article divers
1pcs 0.80 0.80 A
Articles: 4 Total: 6.92
Espèce 6.92€
Information TVA
Taux Base TVA TVA
TVA A 0.00% 6.92 0,00
Merci de votre visite
A bientot"
607,True,2017-07-05 16:35:00,0.6498666666666667,17.0,0.5016333333333334,"CROCBOOK
14 RUE CHAUDRIER
17000 LA ROCHELLE
TEL : 05.46.50.62.36
SAM 15 JUL 2017 16:35
QTE DESIGNATION P.U. TOTAL
2 LOISIR 3.00 6.00
1 EDUCATIF 2.00 2.00
1 HISTOIRE 5.00 5.00
1 LOISIR 4.00 4.00
* TOTAL * 17. 00
HT TVA 5% 16.11
DONT TVA 5.5% 0.89
CARTE BLEUE 17.00
RCS La Rochelle : 449 118 561
Retrouvez nous sur
WWW.CROCBOOK.FR
A bientôt !
Tick 121 VENDEUR 0
"
610,True,2017-07-04 12:57:40,0.6851,10.6,0.3345666666666667,"PLEINE NATURE
AVIGNON NORD
CC AVIGNON NORD
84700 SORGUES
TEL: 04 90 32 65 33
CRUSTY EPEAUTRE FR 2.79EUR
MIX TIBETAIN VRAC 1.55EUR
0.066 kg x 23.50EUR/kg
SOUPE FENOUIL CITR 6.26EUR
= T 0 T A L ( 3) 10.60EUR
ESPECES 10.60EUR
Taux TVA. H.T.
1> 5.50 0.56 10.04
Totaux: 0.56 10.04
002 / 000008 / 04/07/2017 / 12:57:40
Ticket No 031786
MERCI DE VOTRE VISITE
A BIENTOT"
611,True,2017-07-05 14:54:00,0.6370666666666667,4.8,0.5014333333333334,"BIOTOPE
5 Route de Lyon
84000 AVIGNON
Tel: 04.90.85.14.19
Facture au comptant
Euro
PAPIER TOILETTE 8 RLX ****** 4.80
(Nombre d’articles: 1)
TOTAL Euro 4.80
Dont TVA 19.60 0.80
ESPECES 10.00
RENDU 5.20
Mercredi 05/07/2017 à 14:54
Ticket N°:170705010091
Caisse N°:01 Magasin N°:02
Hote(sse) :CAISSE 1
Merci et à bientôt.
0283
"
613,True,2017-03-15 18:07:08,0.7355,21.4,0.668,"SATORIZ Le bio pour tous
ZAC GRAND ANGLE
RUE DE LA TRAMONTANE
30 133 LES ANGLES
04.90.16.95.61
Impression sur Caisse N : 3
Date Impression : 15/03/2017 a 18:07:08
Ticket de la caisse N : 3
Ticket : 5072119 / 0
Date Ticket: 15/03/2017 18:06:24
Serveur : FABIEN
Ticket ENCAISSER
QTE PU € PP €
1 un FARINE T 65 5kg 7.30 7.30
1 un PAPIER CUISSON 4.40 4.40
1 un BOULGOUR ORGE 3 1.25 1.25
(Remise de -10.71%)
1 un KAOKA NOIR ECLA 2.20 2.20
1 un KAOKA AU LAIT 1 2.30 2.30
1 un COOK POIVRE NOI 3.95 3.95
Total Ttc 21.40€
Especes 21.40€
TVA Ht Tva
5.50 % 13,93 0.77
20.00 % 5.58 1,12
Le magasin est ouvert
du lundi au samedi
9h -19h
Merci. A bientot
* T 0 0 0 0 0 5 0 7 2 1 1 9 * 
"
614,True,2017-04-26 12:28:00,0.6688333333333334,16.18,0.6674666666666667,"SUPER U
Route de Codognan
30310 VERGEZE
TéI : 04.66.35.36.30
De 8h30 à 20h00
Le dimanche de 8h30 à 12h30
Opérateur Date Heure TPV Ticket
221 AG 26/04/17 12:28 1 568870
FLEURS & PLANTES
MUGUET 3 GRIFFES
4 x 2.90 €  11.60 €
B VP
PAIN BATARD CEREALES SELECT 1.60  €
DEMI BAGUETTE X1 0.29  €
CREMERIE L.S.
FRO.PAST.PT BRIE 32% B.VU 500G 2.69  €
TOTAL 7 Article(s) 16.18 €
ESPECES 20.18  €
Rendu ESPECES 4.00 €
11 / Taux Réduit 5.5% = 0,24 €
12 / Taux Interm. 10% = 1.05 €
VOS AVANTAGES CARTE U
CODE MAGASIN : 90130
No CARTE : 8939XXXXX26753
VOS  € CARTE U ACHAT
1 x 0.10 € GRACE A VOTRE AVANTAGE VISITE 0.10 €
MONTANT ACHATS : 16.18  €
VOTRE SOLDE  € CARTE U PRECEDENT : 5.99 €
VOS  € CARTE U OBTENUS : 0.10  €
VOTRE NOUVEAU SOLDE € CARTE U : 6.09 €
Les  € Carte U obtenus ce jour, seront à valoir dés le lendemain, sur présentation de votre Carte U, dans tous les magasins U participant au programme de fidélité. Voir conditions à l’accueil.
TICKET A CONSERVER
CARTE U : DU 09 MAI AU 13 MAI
30% OFFERTS EN EUROS CARTE U
SUR TOUT LE RAYON
LINGE DE TOILETTE
(Voir conditions à l’accueil du magasin)
Opérateur Date Heure TPV ticket
221 AG 28/04/17 12:29 1 568870
MERCI DE VOTRE VISITE
A BIENTOT
TICKET A CONSERVER
6690130001568870
"
616,True,2017-03-23 12:23:00,0.6683333333333333,19.09,0.6674,"SUPER U
Route de Codognan
30310 VERGEZE
Tel : 04.66.35.36.30
De 8h30 a 20h00
Le dimanche de 8h30 à 12h30
Opérateur Date Heure TPV Ticket
183 PA 23/03/17 12:23 7 928770
>>>> FRUITS ET LEGUMES
ARACHIDE COQUE BIEN VU SHT 1KQ 3,95 €
>>>> BVP
PAIN BATARD CEREALES SELECT
2x 1,20 € 2,40 €
>>>> CREMERIE L.S.
PETIT RISSO 280G  3,69 €
BEURRE MOULE DS 80%MG U 500G  2,55 €
STE MAURE S0IGN0N BUCH.23%200G  1,75 €
BEUR.DX 82%A0P GD FERM.PG 250G
2 x 1,65 € 3,30 €
>>>> EPICERIE
CHOC.LAIT NOISETTES.ENT.U 200G  1,45€
===============
TOTAL 9 Article(s) 19,09 €
ESPECES 50,10 €
Rendu ESPECES 31,01€
11 / Taux Réduit 5.5% = 0,92€
13 / Taux Normal 20% = 0,24€
*****************************************************
VOS AVANTAGES CARTE U
CODE MAGASIN : 90130
No CARTE : 8939XXXXX26753
***************** VOS € CARTE U ACHAT ****************
1 x 0,10€ GRACE A VOTRE AVANTAGE VISITE 0,10 €
1 x 0,20 € GRACE AVANTAGE VISITE 0,20 €
******************************************************
MONTANT ACHATS : 19.09 €
VOTRE SOLDE € CARTE U PRECEDENT : 5,09 €
VOS € CARTE U OBTENUS : 0,30 €
VOTRE NOUVEAU SOLDE € CARTE U : 5,39 €
Les € Carte U obtenus ce jour, seront à valoir dés 
le lendemain, sur présentation de votre Carte U,
dans tous les magasins U participant au programme
de fidélité. Voir conditions à l\'accueil!.
TICKET A CONSERVER
******************************************************
GAGNEZ DES EUROS CARTE U GRACE A
VOS EXCLUSIVITES PRODUITS U
SPECIAL NAT ET LOU
LES PETITS NOUVEAUX DES PRODUITS U
RENDEZ-VOUS EN MAGASIN
ET SUR MAGASINS-U.COM
*Voir conditions à l’accueil du magasin)
Opérateur Date Heure TPV Ticket
183 PA 23/03/17 12:23 7 928770
MERCI DE VOTRE VISITE
A BIENTOT
TICKET A CONSERVER
6690130007928770"
617,True,2017-03-15 16:51:00,0.6373333333333333,4.35,0.5015666666666667,"BIOTOPE
5 Route de Lyon
84000 AVIGNON
Tel: 04.90.85.14.19
Facture au comptant
Euro
1 LAIT ECREME POUDRE 4.35
(Nombre d’articles:  1)
TOTAL Euro 4.35
Dont TVA 5.5  0.23
ESPECES 5.00
RENDU 0.65
Mercredi 15/03/2017 à 16:51
Ticket N°: 170315020094
Caisse N°:02 Magasin N°:02
Hote(sse) :CAISSE2
Merci et à bientôt.
0283A
"
619,True,2017-05-02 12:31:00,0.6686666666666666,7.25,0.6675333333333333,"SUPER
Route de Codognan
30310 VERGEZE
Tél : 04.66.35.36.30
De 8h30 à 20H00
Le dimanche de 8h30 à 12h30
Opérateur Date Heure TPV Ticket
236 AM 02/05/17 12:31 9 77586
>>>> CREMERIE L.S.
STE MAURE SOIGNON BUCH.23%200G  1.75 €
>>>> PAT INDUSTRIELLE
HAMB.GEANT COMPLET JACQUET X4 1.40 €
>>>> BOUCH.LS.INDUST.
S.HACHE 15%MAT.GR U 2X125G 2.50 €
>>>> BVP
PAIN BATARD CEREALES SELECT 1.60 €
TOTAL 4 Article(s) 7.25 €
ESPECES 10.25 €
Rendu ESPECES 3.00 €
11 / Taux Réduit 5.5% = 0,38 €
VOS AVANTAGES CARTE U
CODE MAGASIN : 90130
No CARTE : 8939XXXXX26753
VOS € CARTE U ACHAT 
1 x 0.10 € GRACE A VOTRE AVANTAGE VISITE 0.10 € 
MONTANT ACHATS : 7.25 €
VOTRE SOLDE € CARTE U PRECEDENT : 6.09 €
VOS € CARTE U OBTENUS  : 0.10 €
VOTRE NOUVEAU SOLDE € CARTE U : 6.19 €
Les € Carte U obtenus ce jour, seront à valoir dès
le lendemain, sur présentation de votre Carte U,
dans tous les magasins U participant au programme
de fidélité. Voir conditions b l’accueil.
TICKET A CONSERVER
Opérateur Date Heure TPV Ticket
236 AM 02/05/17 12:31 9 77586
MERCI DE VOTRE VISITE
A BIENTOT
TICKET A CONSERVER
6690130009077586
"
622,True,2017-07-05 17:28:56,0.7045,8.07,0.6685666666666666,"Aux Saveurs
d\'ASie
Epicerie fine
Produits exotiques
Cadeaux
Décoration
14-16 rue des Dames
I 7000 La Rochelle
Tel: 05.46.50.52.14
Ticket 93386-3
Edité le 05/07/2017 à 17:28:56
Vendeur : HELENE ( 1 )
Oté Désignation Prix €
NON PESE 0.53kg x 4.99€/kg = 2.64€
EDDOES FR 2.64
NON PESE 0.69kg x 4.75€/kg = 3.28€
SOI SAM FR 3.28
Sous-Total 5.92
1 SAUCE SOJA CLAIRE 500ML 2.15
Total 8.07€
Hors Taxes 7.65
Reçu CARTE (1×8.07) 8.07
TVA à 5.50% 0.42
AUX SAVEURS D’ASIE
VOUS REMERCIE…
Saint Antoine-Marie Zaccharia
"
636,True,2019-06-06 12:37:00,0.478,7.99,0.501,"Cultura
l’esprit jubile
Tel : 05 46 35 50 50
Du lundi au samedi de 9h à 20h
Vous avez été reçu par THOMAS
CARTE DBL A4 GR x1 (5)
3419610012629 7,99 7,99
NET A PAYER EN EUR : 7,99
PAIEMENT EN EUR
CARTE BANCAIRE : 7,99
DETAIL TVA
CODE TAUX HT TVA TTC
5 20,00 6,66 1,33 7,99
Nombre d’articles : 1
Nombre de retours : 0
CAISSE : 073 – 07 LE 22/06/2017
TICKET : 110566 A 19:12:37
6000 7410 7001 1056 60
Retrouvez nos offres 24/24
sur cultura.com
"
